"code_rome","code_ogr","coeur_metier"
"A1303","507264","Émergente"
"A1303","508565","Émergente"
"A1303","511137","Émergente"
"A1303","511281","Émergente"
"A1303","511369",""
"A1303","511668",""
"A1303","514491",""
"A1304","100011",""
"A1304","100090",""
"A1304","100114","Émergente"
"A1304","100340",""
"A1304","103848",""
"A1304","104045","Principale"
"A1304","104174",""
"A1304","107926",""
"A1304","115820",""
"A1304","116833",""
"A1304","121427",""
"A1304","121998",""
"A1304","122280",""
"A1304","123213",""
"A1304","123607","Principale"
"A1304","123656",""
"A1304","124094","Principale"
"A1304","124190",""
"A1304","125901",""
"A1304","126037","Principale"
"A1304","300028",""
"A1304","300081","Principale"
"A1304","300082",""
"A1304","300241",""
"A1304","300321",""
"A1304","300334",""
"A1304","300338",""
"A1304","300366",""
"A1304","300374",""
"A1304","300383",""
"A1304","300390","Principale"
"A1304","300444",""
"A1304","300452",""
"A1304","300462",""
"A1304","300467",""
"A1304","300468",""
"A1304","300469",""
"A1304","300479",""
"A1304","300492",""
"A1304","300636",""
"A1304","300779",""
"A1304","300783",""
"A1304","300805",""
"A1304","300849",""
"A1304","399999",""
"A1304","400415","Émergente"
"A1304","400466","Principale"
"A1304","400704","Principale"
"A1304","403122",""
"A1304","403960",""
"A1304","403967","Émergente"
"A1304","403993",""
"A1304","403994",""
"A1304","403995",""
"A1304","403996",""
"A1304","403997",""
"A1304","404001","Principale"
"A1304","404007","Principale"
"A1304","404013","Émergente"
"A1304","482492","Émergente"
"A1304","508565","Émergente"
"A1305","23380",""
"A1305","100136",""
"A1305","100141",""
"A1305","100142",""
"A1305","100143",""
"A1305","100149",""
"A1305","100454",""
"A1305","103098","Principale"
"A1305","104585",""
"A1305","107997","Principale"
"A1305","113883",""
"A1305","114633",""
"A1305","119645",""
"A1305","121626",""
"A1305","122280","Principale"
"A1305","122803",""
"A1305","123107",""
"A1305","124069",""
"A1305","300180",""
"A1305","300243","Principale"
"A1305","300250",""
"A1305","300431",""
"A1305","300451",""
"A1305","300456",""
"A1305","300465",""
"A1305","300483",""
"A1305","300493",""
"A1305","300779",""
"A1305","300787",""
"A1305","300802",""
"A1305","300806",""
"A1305","400323",""
"A1305","400567","Émergente"
"A1305","403100",""
"A1305","403104",""
"A1305","403963",""
"A1305","404221",""
"A1305","405348",""
"A1305","482568",""
"A1305","482824","Principale"
"A1305","482900",""
"A1305","482947","Principale"
"A1305","483098",""
"A1305","483616","Principale"
"A1305","485707","Principale"
"A1305","489907",""
"A1305","490080",""
"A1305","490713",""
"A1305","497240",""
"A1305","500518",""
"A1305","501656",""
"A1305","501661","Principale"
"A1305","503275",""
"A1305","504921",""
"A1305","505435",""
"A1305","506971","Principale"
"A1305","511059","Principale"
"A1305","514044",""
"A1306","100015",""
"A1306","100019",""
"A1306","100057",""
"A1306","100158",""
"A1306","100160",""
"A1306","103098","Principale"
"A1306","104585","Principale"
"A1306","108787","Principale"
"A1306","114633",""
"A1306","115914",""
"A1306","117187","Principale"
"A1306","117192","Principale"
"A1306","118136",""
"A1306","120439",""
"A1306","120721",""
"A1306","121028",""
"A1306","121638","Principale"
"A1306","121703",""
"A1306","122685",""
"A1306","123724",""
"A1306","125440","Principale"
"A1306","125772",""
"A1306","125894",""
"A1306","125897","Émergente"
"A1306","300028",""
"A1306","300148",""
"A1306","300467",""
"A1306","300479",""
"A1306","300483",""
"A1306","300779",""
"A1306","300783",""
"A1306","300806",""
"A1306","300849",""
"A1306","403020",""
"A1306","403093",""
"A1306","403103",""
"A1306","403104",""
"A1306","403963",""
"A1306","404581",""
"A1306","405285",""
"A1306","405287",""
"A1306","405349",""
"A1306","476951",""
"A1306","477728",""
"A1306","478462",""
"A1306","478635",""
"A1306","484820",""
"A1306","486575",""
"A1306","487172",""
"A1306","490885",""
"A1306","491444",""
"A1306","491445",""
"A1306","491991",""
"A1306","492952",""
"A1306","492960",""
"A1306","495182",""
"A1306","496106",""
"A1306","496720","Principale"
"A1306","498902",""
"A1306","501689",""
"A1306","501690","Principale"
"A1306","501691","Émergente"
"A1306","501693",""
"A1306","501694",""
"A1306","501695",""
"A1306","511137","Principale"
"A1306","511138",""
"A1306","511216","Émergente"
"A1306","511668",""
"A1306","514489",""
"A1306","514533",""
"A1306","514606",""
"A1307","100015",""
"A1307","100019",""
"A1307","100057","Émergente"
"A1307","100068",""
"A1307","100076",""
"A1307","100104","Principale"
"A1307","100158",""
"A1307","100159",""
"A1307","100160",""
"A1307","100162",""
"A1307","103098",""
"A1307","104585",""
"A1307","108787","Principale"
"A1307","109824",""
"A1307","110289",""
"A1307","114633",""
"A1307","115914",""
"A1307","117187",""
"A1307","117192","Principale"
"A1307","118943","Principale"
"A1307","120439",""
"A1307","121028",""
"A1307","121263",""
"A1307","122009","Principale"
"A1307","122567",""
"A1307","122698",""
"A1307","123488",""
"A1307","125258",""
"A1307","125440",""
"A1307","125772",""
"A1307","125894",""
"A1307","125968",""
"A1307","300022",""
"A1307","300465",""
"A1307","300467",""
"A1307","300483",""
"A1307","300488","Principale"
"A1307","300779",""
"A1307","300783",""
"A1307","300806",""
"A1307","403093",""
"A1307","403103",""
"A1307","403104",""
"A1307","403107",""
"A1307","403960",""
"A1307","405285",""
"A1307","405348",""
"A1307","405349",""
"A1307","405516",""
"A1307","479040","Émergente"
"A1307","479725",""
"A1307","479727",""
"A1307","481419","Principale"
"A1307","482533",""
"A1307","483454","Émergente"
"A1307","484820","Principale"
"A1307","485833","Émergente"
"A1307","485916","Principale"
"A1307","486246",""
"A1307","486574","Émergente"
"A1307","486575","Émergente"
"A1307","490971",""
"A1307","495103",""
"A1307","500665",""
"A1307","501689",""
"A1307","501753",""
"A1307","501754",""
"A1307","501755","Principale"
"A1307","503081",""
"A1307","503086","Principale"
"A1307","506157","Émergente"
"A1307","507006","Principale"
"A1307","509314",""
"A1307","511137",""
"A1307","511281",""
"A1307","511282",""
"A1307","511283","Principale"
"A1307","511368","Principale"
"A1307","511668",""
"A1307","514480",""
"A1308","100132",""
"A1308","100136","Principale"
"A1308","100141",""
"A1308","100142",""
"A1308","100149",""
"A1308","100456",""
"A1308","107997",""
"A1308","116932",""
"A1308","118971","Principale"
"A1308","118972",""
"A1308","119645",""
"A1308","122280",""
"A1308","122404","Principale"
"A1308","122587",""
"A1308","125971",""
"A1308","300130",""
"A1308","300253",""
"A1308","300307",""
"A1308","300379",""
"A1308","300431",""
"A1308","300446",""
"A1308","300456","Principale"
"A1308","300465",""
"A1308","300483",""
"A1308","300490",""
"A1308","300779",""
"A1308","300783",""
"A1308","300791",""
"A1308","300806",""
"A1308","400040",""
"A1308","400567","Émergente"
"A1308","403103",""
"A1308","403960",""
"A1308","403963",""
"A1308","403966",""
"A1308","485847",""
"A1308","492156",""
"A1308","492765","Principale"
"A1308","494158",""
"A1308","494756",""
"A1308","495715",""
"A1308","497078",""
"A1308","497966",""
"A1308","498904",""
"A1308","498930",""
"A1308","499133",""
"A1308","502546",""
"A1308","502547",""
"A1308","502548",""
"A1308","502549","Principale"
"A1308","502550","Principale"
"A1308","502551","Principale"
"A1308","502552",""
"A1308","502554",""
"A1308","511047","Principale"
"A1308","511048",""
"A1308","513824",""
"A1308","514072",""
"A1308","514073",""
"A1308","514074",""
"A1308","514077",""
"A1308","514145",""
"A1308","514150",""
"A1308","514152",""
"A1309","23374",""
"A1309","23376",""
"A1309","100088",""
"A1309","100132",""
"A1309","100142",""
"A1309","100149",""
"A1309","100272",""
"A1309","100300","Principale"
"A1309","118971",""
"A1309","119351","Principale"
"A1309","120373",""
"A1309","120679",""
"A1309","121752",""
"A1309","122280","Principale"
"A1309","122283",""
"A1309","122286",""
"A1309","122572",""
"A1309","122586",""
"A1309","122602",""
"A1309","123081",""
"A1309","123087","Principale"
"A1309","300016",""
"A1309","300021",""
"A1309","300408",""
"A1309","300444",""
"A1309","300465",""
"A1309","300467",""
"A1309","300483",""
"A1309","300492",""
"A1309","300779",""
"A1309","300783",""
"A1309","300806",""
"A1309","400567","Émergente"
"A1309","402289",""
"A1309","403103",""
"A1309","403960",""
"A1309","403963",""
"A1309","404018",""
"A1309","482805",""
"A1309","485935","Principale"
"A1309","485936","Émergente"
"A1309","489509","Principale"
"A1309","490705",""
"A1309","492766",""
"A1309","494130",""
"A1309","495298",""
"A1309","496558",""
"A1309","496810","Principale"
"A1309","498091",""
"A1309","498703",""
"A1309","499375",""
"A1309","502385",""
"A1309","502765","Principale"
"A1309","502767",""
"A1309","502768",""
"A1309","502772",""
"A1309","502775",""
"A1309","502777",""
"A1309","504249",""
"A1309","505159","Principale"
"A1309","505160",""
"A1309","505170",""
"A1309","515336",""
"A1310","23376",""
"A1310","100088",""
"A1310","100142",""
"A1310","100149",""
"A1310","100300",""
"A1310","100409",""
"A1310","118972",""
"A1310","119351","Principale"
"A1310","122280","Principale"
"A1310","122286","Principale"
"A1310","122409",""
"A1310","122582","Principale"
"A1310","122751",""
"A1310","122759",""
"A1310","122857",""
"A1310","123016",""
"A1310","123081","Principale"
"A1310","123086",""
"A1310","123087",""
"A1310","300265",""
"A1310","300296","Principale"
"A1310","300446",""
"A1310","300465",""
"A1310","300467",""
"A1310","300481",""
"A1310","300483",""
"A1310","300783",""
"A1310","300795",""
"A1310","300806",""
"A1310","403103",""
"A1310","403960",""
"A1310","403963",""
"A1310","403965",""
"A1310","404013","Émergente"
"A1310","485931","Principale"
"A1310","485937",""
"A1310","485941",""
"A1310","486293",""
"A1310","490700",""
"A1310","495298",""
"A1310","497078",""
"A1310","498151",""
"A1310","498703",""
"A1310","498928",""
"A1310","499133",""
"A1310","499214",""
"A1310","501317",""
"A1310","503617",""
"A1310","505096","Principale"
"A1310","505097",""
"A1310","505098",""
"A1310","505099","Principale"
"A1310","505102",""
"A1310","505104","Émergente"
"A1310","505107",""
"A1310","505108","Principale"
"A1310","511047",""
"A1310","511123","Émergente"
"A1310","514074",""
"A1310","514079",""
"A1310","514167",""
"A1310","514168",""
"A1310","514169",""
"A1310","514170",""
"A1310","514171",""
"A1310","514172",""
"A1310","514173",""
"A1310","514175",""
"A1310","514176",""
"A1310","514177",""
"A1310","514178",""
"A1310","514179",""
"A1310","514180",""
"A1311","38055",""
"A1311","100057","Principale"
"A1311","100076",""
"A1311","118136",""
"A1311","119618",""
"A1311","120439",""
"A1311","120797",""
"A1311","122009","Principale"
"A1311","122168",""
"A1311","122178",""
"A1311","122698",""
"A1311","122721",""
"A1311","122850",""
"A1311","122851",""
"A1311","123028",""
"A1311","125440",""
"A1311","125968",""
"A1311","126019",""
"A1311","300028",""
"A1311","300148",""
"A1311","300361",""
"A1311","300396",""
"A1311","300416",""
"A1311","300444",""
"A1311","300460",""
"A1311","300483",""
"A1311","300779",""
"A1311","300783",""
"A1311","300794",""
"A1311","300806",""
"A1311","403020",""
"A1311","403103",""
"A1311","403104",""
"A1311","403547",""
"A1311","403960",""
"A1311","404771",""
"A1311","405285",""
"A1311","405348",""
"A1311","405349",""
"A1311","405516",""
"A1311","479278",""
"A1311","479723",""
"A1311","479725",""
"A1311","481415",""
"A1311","482923",""
"A1311","483454","Émergente"
"A1311","483717",""
"A1311","483781",""
"A1311","485833",""
"A1311","486255",""
"A1311","486571",""
"A1311","486574","Émergente"
"A1311","489314",""
"A1311","490650",""
"A1311","493146","Principale"
"A1311","497921",""
"A1311","498234",""
"A1311","498585",""
"A1311","499042","Émergente"
"A1311","501690",""
"A1311","501753",""
"A1311","503082",""
"A1311","503086",""
"A1311","506244","Principale"
"A1311","506245","Principale"
"A1311","506246",""
"A1311","506247","Principale"
"A1311","506249","Principale"
"A1311","506250","Principale"
"A1311","506253","Principale"
"A1311","507006","Principale"
"A1311","508565","Émergente"
"A1311","511281","Émergente"
"A1311","511283","Principale"
"A1311","514562",""
"A1312","100015","Principale"
"A1312","108788",""
"A1312","108811",""
"A1312","114633",""
"A1312","115820",""
"A1312","115922",""
"A1312","116902",""
"A1312","119494",""
"A1312","119735",""
"A1312","120848",""
"A1312","120880",""
"A1312","121991",""
"A1312","122509",""
"A1312","124523",""
"A1312","124719",""
"A1312","125440",""
"A1312","125614",""
"A1312","300244",""
"A1312","300245",""
"A1312","300301","Principale"
"A1312","300339",""
"A1312","300404",""
"A1312","300416",""
"A1312","300437",""
"A1312","300465",""
"A1312","300489",""
"A1312","300502",""
"A1312","300577",""
"A1312","300600","Principale"
"A1312","300779",""
"A1312","300806",""
"A1312","300849",""
"A1312","400663","Principale"
"A1312","400774",""
"A1312","403093",""
"A1312","403104",""
"A1312","403107",""
"A1312","403354",""
"A1312","403774",""
"A1312","404187","Principale"
"A1312","404316",""
"A1312","404573",""
"A1312","404791",""
"A1312","404855",""
"A1312","405285",""
"A1312","405287",""
"A1312","405348",""
"A1312","405349",""
"A1312","476788",""
"A1312","476951",""
"A1312","476961",""
"A1312","476968","Principale"
"A1312","477169",""
"A1312","477266",""
"A1312","477985","Principale"
"A1312","482282",""
"A1312","484319",""
"A1312","485916",""
"A1312","487122",""
"A1312","491035",""
"A1312","491444",""
"A1312","491445",""
"A1312","492294",""
"A1312","503151",""
"A1312","507338","Principale"
"A1312","507339",""
"A1312","507340",""
"A1312","507345",""
"A1312","507350",""
"A1312","508551",""
"A1312","508552","Principale"
"A1312","508553","Principale"
"A1312","508562",""
"A1312","508566",""
"A1312","511204","Principale"
"A1312","511375","Principale"
"A1312","511376","Principale"
"A1312","511668",""
"A1312","514489",""
"A1312","514665",""
"A1313","100015","Principale"
"A1313","100019",""
"A1313","100113",""
"A1313","100159",""
"A1313","103098",""
"A1313","114604",""
"A1313","114633","Principale"
"A1313","115914","Principale"
"A1313","117605",""
"A1313","119245",""
"A1313","120439",""
"A1313","120721",""
"A1313","121263",""
"A1313","121521",""
"A1313","122685",""
"A1313","123488",""
"A1313","123609",""
"A1313","123724",""
"A1313","123758",""
"A1313","124220",""
"A1313","125440",""
"A1313","125772","Principale"
"A1313","300085","Principale"
"A1313","300110","Principale"
"A1313","300188",""
"A1313","300322",""
"A1313","300339","Principale"
"A1313","300416",""
"A1313","300465",""
"A1313","300479",""
"A1313","300488","Principale"
"A1313","300779",""
"A1313","300806",""
"A1313","300849",""
"A1313","403093",""
"A1313","403103",""
"A1313","403104",""
"A1313","403107",""
"A1313","403122",""
"A1313","403354","Principale"
"A1313","404316",""
"A1313","405285",""
"A1313","405287",""
"A1313","405348",""
"A1313","405349",""
"A1313","476965","Émergente"
"A1313","477266",""
"A1313","477699",""
"A1313","482279","Principale"
"A1313","484820","Principale"
"A1313","486678",""
"A1313","487172",""
"A1313","489291","Émergente"
"A1313","491444",""
"A1313","491445",""
"A1313","492636",""
"A1313","499172",""
"A1313","503151","Principale"
"A1313","508551","Principale"
"A1313","508552",""
"A1313","508553",""
"A1313","508557",""
"A1313","508561",""
"A1313","508562",""
"A1313","508566","Émergente"
"A1313","511668",""
"A1313","514489",""
"A1313","514665",""
"A1401","23376",""
"A1401","38055",""
"A1401","100016","Principale"
"A1401","100105",""
"A1401","100144",""
"A1401","101850",""
"A1401","113245","Principale"
"A1401","115630",""
"A1401","119691",""
"A1401","122004",""
"A1401","122813",""
"A1401","122825",""
"A1401","122853","Principale"
"A1401","300152","Principale"
"A1401","300255",""
"A1401","300262",""
"A1401","300274","Principale"
"A1401","300446","Principale"
"A1401","300465",""
"A1401","300479",""
"A1401","300490",""
"A1401","300783",""
"A1401","300790",""
"A1401","300795",""
"A1401","300800",""
